tweetID,topicNumber,gramID,count
8534,1,4707,1
8534,2,4707,1
8534,1,420,1
8534,2,420,1
8534,1,647,1
8534,2,647,1
8534,1,299,1
8534,2,299,1
8534,1,1004,1
8534,2,1004,1
8534,1,589,1
8534,2,589,1
8534,1,206,2
8534,2,206,2
8535,2,72,1
8535,2,16696,1
8535,2,2319,1
8536,1,6473,1
8536,1,15914,1
8607,1,567,1
8607,1,269,1
8607,1,74766,1
8607,1,544,1
8607,1,74716,1
8607,1,170,1
8607,1,20663,1
8607,1,828,1
8607,1,1344,1
8607,1,971,1
8607,1,205,1
8607,1,337,1
8607,1,15702,1
8607,1,604,1
8607,1,224,2
8607,1,225,1
8607,1,17763,1
8607,1,15717,1
8607,1,236,1
8607,1,1133,1
8607,1,2161,1
8607,1,1400,1
8607,1,20857,1
8607,1,125,1
8607,1,639,1
8665,1,21792,1
8665,1,45536,1
8665,1,1317,1
8665,1,1131,1
8665,1,109,1
8665,1,24334,1
8665,1,34291,1
8665,1,19,1
8665,1,884,1
8665,1,91,1
8665,1,1053,1
8703,1,2561,1
8703,1,739,1
8703,1,20356,1
8703,1,74502,1
8703,1,231,1
8703,1,2120,1
8703,1,4044,1
8703,1,426,1
8703,1,43,1
8703,1,428,1
8703,1,15694,1
8703,1,17967,1
8703,1,184,1
8703,1,1018,1
8703,1,16252,1
8703,1,16991,1
8780,2,488,1
8781,1,64,1
8781,1,368,1
8781,1,3618,2
8781,1,1599,1
8781,1,247,1
8971,2,752,1
8971,2,29420,1
8971,2,2005,1
8971,2,934,1
8971,2,29421,1
8972,1,995,1
8972,1,516,1
8972,1,1286,1
8972,1,105,1
8972,1,1164,1
8972,1,655,1
8972,1,498,1
8972,1,52,1
8972,1,1590,1
8972,1,1690,1
9127,1,2050,1
9127,1,16327,1
9127,1,73448,1
9127,1,17070,1
9127,1,113,1
9127,1,498,1
9127,1,2135,1
9127,1,2426,1
9127,1,543,1
9198,2,1888,1
9198,2,225,1
9198,2,16714,1
9198,2,35244,1
9198,2,1460,1
9198,2,2037,1
9198,2,633,1
9198,2,1557,1
9219,1,2,2
9219,1,1571,1
9219,1,325,1
9219,1,1671,1
9219,1,22377,1
9219,1,620,2
9219,1,1550,1
9219,1,1487,1
9219,1,2513,1
9219,1,16219,1
9219,1,830,1
9219,1,2757,1
9449,2,864,1
9449,2,29536,1
9449,2,5251,1
9449,2,261,1
9449,2,81609,1
9449,2,35244,1
9449,2,5842,1
9449,2,1266,1
9449,2,29810,1
9449,2,2326,1
9449,2,825,1
9449,2,1016,1
9449,2,633,1
9449,2,35644,1
9450,2,1026,1
9450,2,46,1
9450,2,305,1
9450,2,2738,1
9450,2,441,1
9450,2,1177,1
9450,2,701,1
9451,1,192,1
9451,1,832,1
9451,1,354,1
9451,1,17994,1
9451,1,16908,1
9451,1,169,1
9451,1,1290,1
9451,1,620,1
9451,1,15694,1
9451,1,1344,1
9451,1,35246,1
9451,1,17080,1
9451,1,377,1
9451,1,538,1
9451,1,16221,1
9451,1,542,1
9481,5,33211,1
9481,5,16292,1
9481,5,843,1
9481,5,268,1
9481,5,55984,1
9481,5,370,1
9481,5,631,1
9481,5,251,2
9482,4,35748,1
9482,4,8427,1
9482,4,2732,1
9482,4,7693,1
9482,4,35695,1
9482,4,3225,1
9526,4,3081,1
9526,4,5075,1
9526,4,653,1
9527,2,8164,1
9527,2,1500,1
9527,2,5213,1
9527,2,1334,1
9527,2,767,1
9528,1,1090,1
9528,1,1283,1
9528,1,261,1
9528,1,26767,1
9528,1,624,1
9528,1,69315,1
9528,1,1110,1
9541,3,576,1
9541,3,4065,1
9541,3,194,1
9541,3,101,2
9541,3,742,1
9541,3,8390,1
9541,3,432,1
9541,3,1075,1
9541,3,4086,1
9541,3,1496,1
9541,3,159,1
9543,3,56663,1
9543,3,420,1
9543,3,294,1
9543,3,647,1
9543,3,18120,2
9543,3,1001,1
9543,3,106,1
9543,3,3079,1
9543,3,21709,1
9543,3,22162,1
9543,3,21449,1
9543,3,664,1
9543,3,1373,2
9544,3,1752,1
9544,3,969,1
9544,3,17909,1
9544,3,2494,1
9545,1,263,1
9545,1,620,1
9545,1,493,1
9545,1,15694,1
9545,1,173,1
9545,1,26067,1
9545,1,2295,1
9545,1,1944,1
9824,1,1152,1
9824,1,1632,1
9824,1,1252,1
9824,1,426,1
9824,1,173,1
9824,1,174,1
9824,1,2221,1
9824,1,3089,1
9824,1,4399,1
9883,1,328,1
9883,1,536,1
9883,1,1018,1
9883,1,16891,1
9883,1,695,1
9920,5,34598,1
9920,5,1994,1
9920,5,49233,1
9920,5,402,1
9920,5,81590,1
9920,5,24796,1
9920,5,349,1
9920,5,5118,1
9920,5,5119,1
9921,1,17496,1
9921,1,15849,1
9921,1,18701,1
9942,1,356,1
9942,1,2717,1
9942,1,241,1
9942,1,215,1
9942,1,16964,1
9942,1,543,1
9942,1,16015,1
9942,1,669,1
9942,1,639,1
10011,2,920,1
10011,2,409,1
10011,2,1051,1
10011,2,20997,1
10011,2,206,1
10106,1,1640,1
10106,1,537,1
10106,1,858,1
10106,1,21634,1
10357,2,130,1
10357,2,31196,1
10357,2,362,1
10357,2,15759,1
10357,2,692,1
10357,2,15702,1
10357,2,2135,1
10357,2,376,1
10357,2,537,1
10357,2,17786,1
10357,2,91,1
10357,2,16252,1
10357,2,446,1
10357,2,17663,1
10365,1,1078,1
10396,5,1323,1
10396,5,251,1
10396,5,30661,1
10396,5,5793,1
10397,1,544,1
10397,1,34977,1
10397,1,1154,1
10397,1,323,1
10397,1,16091,1
10397,1,22727,1
10397,1,590,1
10397,1,852,1
10397,1,694,1
10397,1,823,1
10397,1,1112,1
10397,1,16089,1
10397,1,16090,1
10397,1,4315,1
10397,1,988,1
10397,1,20958,1
10425,1,576,1
10425,1,1665,1
10425,1,323,1
10425,1,15910,1
10425,1,1297,1
10425,1,15977,1
10425,1,34999,1
10425,1,472,1
10425,1,434,1
10425,1,739,1
10425,1,18005,1
10425,1,35862,1
10425,1,979,1
10425,1,184,1
10425,1,1820,1
10425,1,574,1
10425,1,575,1
10535,1,17929,1
10535,1,445,1
10535,1,51929,1
10717,3,549,1
10717,3,1831,1
10717,3,823,1
10717,3,1432,1
10717,3,123,1
10717,3,604,1
10717,3,4254,1
10718,6,3074,1
10718,6,1513,1
10718,6,19434,1
10718,6,5261,1
10718,6,1613,1
10718,6,47,1
10718,6,3071,1
10719,6,3074,1
10719,6,3141,1
10719,6,25798,1
10719,6,1513,4
10719,6,5899,1
10719,6,1613,1
10719,6,5331,1
10719,6,4951,1
10719,6,25623,1
10719,6,19673,1
10719,6,1373,1
10719,6,3071,2
10720,1,45536,1
10720,1,554,1
10720,1,1679,1
10720,1,884,1
10720,1,231,1
10935,2,2069,1
10935,2,318,1
10935,2,23,1
10936,4,1416,1
10936,4,813,1
10936,4,1559,1
10937,2,103204,1
10937,2,81230,1
10937,2,81231,1
10937,2,15829,1
10937,2,34715,1
10937,2,34716,1
10938,1,72896,1
10938,1,15771,1
10938,1,1671,1
10938,1,298,1
10938,1,3628,1
10938,1,918,1
10938,1,73464,1
10938,1,17657,1
10938,1,91,1
10950,1,1025,1
10950,1,17957,1
10950,1,1096,1
10950,1,780,1
10950,1,52,1
10950,1,182,1
10950,1,988,1
10950,1,32606,1
11169,1,419,1
11169,1,1110,1
11169,1,18806,1
11169,1,17362,1
11169,1,6577,1
11169,1,1074,1
11169,1,629,1
11169,1,15702,1
11191,1,2626,1
11191,1,1731,1
11191,1,228,1
11191,1,2649,1
11191,1,6536,1
11191,1,1033,1
11191,1,15787,1
11191,1,463,1
11191,1,369,1
11191,1,213,1
11191,1,1545,1
11191,1,249,1
11191,1,15957,1
11252,1,512,1
11252,1,451,1
11252,1,169,1
11252,1,6371,1
11252,1,2324,1
11252,1,17001,1
11252,1,1400,1
11252,1,2143,1
11342,4,2434,1
11342,4,2435,1
11342,4,8150,1
11342,4,28424,1
11342,4,78218,1
11342,4,34589,1
11342,4,1063,1
11342,4,18346,1
11342,4,103860,1
11342,4,103861,1
11342,4,101957,1
11342,4,83014,1
11342,4,83015,1
11342,4,83016,1
11342,4,969,1
11342,4,38609,1
11342,4,72914,1
11342,4,38611,1
11342,4,38612,1
11342,4,8149,1
11342,4,73686,1
11342,4,24804,1
11342,4,1894,1
11342,4,18152,1
11342,4,38610,1
11342,4,17909,1
11342,4,124,1
11342,4,15829,1
11343,1,15907,1
11343,1,1318,1
11343,1,1639,1
11343,1,16104,1
11343,1,21148,1
11343,1,17738,1
11343,1,1841,1
11343,1,76563,1
11343,1,564,1
11343,1,16660,1
11343,1,1308,1
11541,2,2112,1
11541,2,1893,1
11541,2,969,1
11541,2,17909,1
11541,2,19918,1
11541,2,16016,1
11541,2,1489,1
11541,2,8149,1
11541,2,8150,1
11541,2,727,1
11541,2,34716,1
11541,2,34589,1
11541,2,479,1
11542,1,1955,1
11542,1,228,1
11542,1,28070,1
11542,1,2150,1
11542,1,498,1
11542,1,629,1
11542,1,2303,1
11542,1,255,1
11575,1,21635,1
11575,1,168,1
11575,1,840,1
11575,1,369,1
11575,1,594,1
11575,1,571,1
11655,5,34471,1
11655,5,23916,1
11655,5,557,1
11655,5,70769,1
11655,5,98713,1
11655,5,81116,1
11656,5,34471,1
11656,5,23916,1
11656,5,70769,1
11656,5,98713,1
11656,5,570,1
11656,5,81116,1
11657,5,98713,1
11657,5,70769,1
11657,5,23916,1
11657,5,81116,1
11657,5,34471,1
11658,5,34471,1
11658,5,23916,1
11658,5,70769,1
11658,5,98713,1
11658,5,570,1
11658,5,81116,1
11659,4,2434,1
11659,4,2435,1
11659,4,8150,1
11659,4,28424,1
11659,4,78218,1
11659,4,34589,1
11659,4,1063,1
11659,4,18346,1
11659,4,103860,1
11659,4,103861,1
11659,4,101957,1
11659,4,83014,1
11659,4,83015,1
11659,4,83016,1
11659,4,969,1
11659,4,38609,1
11659,4,72914,1
11659,4,38611,1
11659,4,38612,1
11659,4,8149,1
11659,4,73686,1
11659,4,24804,1
11659,4,1894,1
11659,4,18152,1
11659,4,38610,1
11659,4,17909,1
11659,4,124,1
11659,4,15829,1
11660,1,38705,1
11660,1,21086,1
11844,4,35748,1
11844,4,8427,1
11844,4,2732,1
11844,4,7693,1
11844,4,35695,1
11844,4,3225,1
11845,4,5446,1
11846,1,2,1
11846,1,15910,1
11846,1,615,1
11846,1,15849,1
11846,1,18701,1
11846,1,366,1
11846,1,48365,1
11846,1,20181,1
11846,1,439,1
11846,1,22426,1
11846,1,639,1
11846,1,18301,1
11846,1,574,1
11846,1,575,1
11860,2,96,1
11860,2,2211,1
11860,2,1468,1
11860,2,2707,1
11861,1,572,1
11861,1,429,1
11861,1,20661,1
11904,3,416,1
11904,3,305,1
11904,3,969,1
11904,3,1866,1
11904,3,823,1
11904,3,15818,1
11904,3,81,1
11904,3,1521,1
11904,3,18742,1
11904,3,599,1
11904,3,44920,1
11904,3,671,2
11904,3,125,1
11904,3,127,1
11905,1,186,1
11905,1,15907,1
11905,1,564,1
11939,4,15851,1
11939,4,2309,1
11939,4,74,1
11939,4,2027,1
11939,4,1548,1
11939,4,1294,1
11939,4,434,1
11939,4,276,1
11939,4,469,1
11939,4,662,1
11939,4,573,1
11940,1,113,1
11940,1,4399,1
11952,2,512,1
11952,2,672,1
11952,2,2274,2
11952,2,1219,1
11952,2,39556,1
11952,2,69,1
11952,2,2534,1
11952,2,23463,1
11952,2,873,1
11952,2,1138,1
11952,2,757,1
11952,2,950,1
11952,2,6197,1
11952,2,15929,1
11952,2,794,1
11952,2,1077,1
11952,2,958,1
11952,2,629,1
11953,2,3730,1
11953,2,19933,1
11953,2,2526,1
11954,2,16770,1
11954,2,74,1
11954,2,16139,1
11954,2,83250,1
11954,2,174,1
11954,2,39278,1
11954,2,16274,1
11954,2,15829,1
11954,2,537,1
11954,2,1276,1
11954,2,1214,1
11954,2,3007,1
11956,3,34592,1
11956,3,103174,1
11956,3,15701,1
11956,3,19623,1
11956,3,170,1
11956,3,1899,1
11956,3,45,1
11956,3,81166,1
11956,3,81167,1
11956,3,5118,1
11956,3,662,1
11956,3,408,1
11956,3,14010,1
11956,3,24796,1
11956,3,2846,1
11956,3,5119,1
11957,4,2434,1
11957,4,2435,1
11957,4,8150,1
11957,4,28424,1
11957,4,78218,1
11957,4,34589,1
11957,4,1063,1
11957,4,18346,1
11957,4,103860,1
11957,4,103861,1
11957,4,101957,1
11957,4,83014,1
11957,4,83015,1
11957,4,83016,1
11957,4,969,1
11957,4,38609,1
11957,4,72914,1
11957,4,38611,1
11957,4,38612,1
11957,4,8149,1
11957,4,73686,1
11957,4,24804,1
11957,4,1894,1
11957,4,18152,1
11957,4,38610,1
11957,4,17909,1
11957,4,124,1
11957,4,15829,1
11959,2,866,1
11959,2,1641,1
11959,2,754,1
11959,2,2772,1
11959,2,25801,1
11959,2,479,1
11960,1,353,1
11960,1,1961,1
11960,1,843,1
11960,1,2865,1
11960,1,17299,1
11960,1,1428,1
11960,1,3157,1
11960,1,15864,1
11960,1,479,1
11960,1,444,1
11960,1,1247,1
12101,1,17460,1
12101,1,1628,1
12101,1,16943,1
12361,1,41699,1
12361,1,261,1
12361,1,585,1
12361,1,523,1
12361,1,878,1
12361,1,17458,1
12361,1,661,1
12361,1,184,1
12361,1,15740,1
12361,1,17053,1
12444,2,1146,1
12445,1,2148,1
12445,1,168,1
12445,1,559,1
12445,1,7155,1
12445,1,16628,1
12445,1,184,1
12501,4,1538,1
12501,4,4937,1
12501,4,17707,2
12501,4,4770,1
12501,4,558,1
12501,4,1200,1
12501,4,785,1
12501,4,1042,1
12501,4,2958,1
12501,4,2166,1
12502,2,1080,1
12502,2,332,1
12502,2,23,1
12503,4,1001,1
12503,4,53,1
12504,4,1994,1
12504,4,1644,1
12504,4,213,1
12504,4,3447,1
12504,4,4730,1
12504,4,159,1
12505,1,16752,1
12505,1,130,1
12505,1,1547,1
12505,1,4683,1
12505,1,655,1
12528,1,480,1
12528,1,353,1
12528,1,2,1
12528,1,17347,1
12528,1,1509,1
12528,1,17469,1
12528,1,583,1
12528,1,1673,1
12528,1,28322,1
12528,1,269,1
12528,1,333,1
12528,1,624,1
12528,1,851,1
12528,1,20663,1
12528,1,1018,1
12528,1,23791,1
12528,1,541,1
12630,2,768,1
12630,2,737,1
12630,2,330,1
12630,2,445,1
12630,2,2957,1
12631,2,2434,1
12631,2,2435,1
12631,2,8150,1
12631,2,28424,1
12631,2,78218,1
12631,2,34589,1
12631,2,1063,1
12631,2,18346,1
12631,2,103860,1
12631,2,103861,1
12631,2,101957,1
12631,2,83014,1
12631,2,83015,1
12631,2,83016,1
12631,2,969,1
12631,2,38609,1
12631,2,72914,1
12631,2,38611,1
12631,2,38612,1
12631,2,8149,1
12631,2,73686,1
12631,2,24804,1
12631,2,1894,1
12631,2,18152,1
12631,2,38610,1
12631,2,17909,1
12631,2,124,1
12631,2,15829,1
12632,2,954,1
12632,2,843,1
12633,2,1352,1
12633,2,1416,2
12633,2,72890,1
12633,2,772,1
12633,2,15757,1
12634,1,1378,1
12634,1,420,1
12634,1,2023,1
12634,1,1449,1
12634,1,1740,1
12634,1,45,1
12634,1,498,1
12634,1,51,1
12634,1,22162,1
12634,1,890,1
12634,1,2460,1
12634,1,19293,1
12634,1,446,2
12634,1,3423,1
12638,4,416,1
12638,4,26032,1
12639,2,858,1
12639,2,1163,1
12640,1,1218,1
12640,1,17671,1
12640,1,22727,1
12640,1,1678,1
12640,1,719,1
12640,1,2065,1
12640,1,564,1
12640,1,413,1
12646,2,3416,1
12646,2,40044,1
12646,2,3834,1
12646,2,5924,1
12646,2,15,1
12648,1,1026,1
12648,1,1768,1
12648,1,15977,1
12648,1,3083,1
12648,1,397,1
12648,1,366,1
12648,1,73325,1
12648,1,8337,1
12648,1,658,1
12648,1,15763,1
12648,1,116,1
12648,1,19734,1
12648,1,8468,1
12648,1,30010,1
12648,1,702,1
12710,1,322,1
12710,1,1061,1
12710,1,7495,1
12710,1,567,1
12710,1,21071,1
12710,1,465,1
12710,1,498,1
12710,1,723,1
12710,1,1588,1
12710,1,87,1
12710,1,568,1
12710,1,7028,1
12710,1,36316,1
12710,1,62,1
12710,1,543,1
12791,1,256,2
12791,1,17019,1
12791,1,420,1
12791,1,1001,1
12791,1,298,1
12791,1,1135,1
12791,1,917,1
12791,1,16090,1
12791,1,1583,1
12791,1,16015,1
12791,1,18301,1
12840,1,192,1
12840,1,130,1
12840,1,459,1
12840,1,516,1
12840,1,263,1
12840,1,135,1
12840,1,524,1
12840,1,1138,1
12840,1,337,1
12840,1,465,1
12840,1,2467,1
12840,1,53,1
12840,1,16210,1
12840,1,638,1
12924,2,1082,1
12924,2,15794,1
12924,2,80027,1
12924,2,8541,1
12924,2,8095,1
12925,1,261,1
12925,1,231,1
13110,1,17496,1
13110,1,15849,1
13110,1,1451,1
13110,1,18701,1
13110,1,21792,1
13122,2,811,1
13122,2,933,1
13122,2,1950,1
13122,2,520,1
13122,2,3081,1
13122,2,43,1
13122,2,1103,1
13122,2,6664,1
13122,2,16082,1
13122,2,371,1
13122,2,2886,1
13122,2,213,1
13122,2,182,1
13122,2,1943,2
13122,2,413,1
13122,2,318,1
13122,2,27477,1
13123,3,101,1
13123,3,1418,1
13123,3,247,1
13123,3,689,1
13123,3,309,1
13123,3,407,1
13123,3,282,1
13123,3,17023,1
13123,3,29637,1
13123,3,381,1
13123,3,1887,1
13124,2,33284,1
13124,2,1654,1
13124,2,1100,1
13124,2,5295,1
13124,2,465,1
13124,2,20,1
13124,2,36734,1
13124,2,1110,1
13124,2,3127,1
13124,2,1268,1
13124,2,251,1
13124,2,1054,1
13126,3,3071,1
13126,3,509,1
13126,3,925,1
13128,2,43,1
13128,2,1276,1
13128,2,2493,1
13129,1,16098,1
13129,1,934,1
13129,1,135,1
13129,1,824,1
13129,1,827,1
13129,1,1311,1
13186,1,52,1
13250,1,1161,1
13250,1,17611,1
13250,1,332,1
13250,1,286,1
13250,1,45665,1
13296,2,2434,1
13296,2,2435,1
13296,2,8150,1
13296,2,28424,1
13296,2,78218,1
13296,2,34589,1
13296,2,1063,1
13296,2,18346,1
13296,2,103860,1
13296,2,103861,1
13296,2,101957,1
13296,2,83014,1
13296,2,83015,1
13296,2,83016,1
13296,2,969,1
13296,2,38609,1
13296,2,72914,1
13296,2,38611,1
13296,2,38612,1
13296,2,8149,1
13296,2,73686,1
13296,2,24804,1
13296,2,1894,1
13296,2,18152,1
13296,2,38610,1
13296,2,17909,1
13296,2,124,1
13296,2,15829,1
13298,3,392,1
13298,3,20,1
13298,3,1582,1
13299,1,898,1
13299,1,355,1
13299,1,24292,1
13299,1,1640,1
13299,1,1264,1
13299,1,2467,1
13299,1,4886,1
13299,1,443,1
13307,2,2434,1
13307,2,2435,1
13307,2,8150,1
13307,2,28424,1
13307,2,78218,1
13307,2,34589,1
13307,2,1063,1
13307,2,18346,1
13307,2,103860,1
13307,2,103861,1
13307,2,101957,1
13307,2,83014,1
13307,2,83015,1
13307,2,83016,1
13307,2,969,1
13307,2,38609,1
13307,2,72914,1
13307,2,38611,1
13307,2,38612,1
13307,2,8149,1
13307,2,73686,1
13307,2,24804,1
13307,2,1894,1
13307,2,18152,1
13307,2,38610,1
13307,2,17909,1
13307,2,124,1
13307,2,15829,1
13308,2,701,1
13308,2,598,1
13309,2,3857,1
13309,2,16383,1
13309,2,20,1
13309,2,4769,1
13310,1,419,1
13310,1,69,1
13310,1,615,1
13310,1,15929,1
13310,1,71086,1
13310,1,1423,1
13310,1,1200,1
13310,1,151,1
13310,1,2297,1
13310,1,1275,1
13430,1,1026,1
13430,1,69,1
13430,1,18058,1
13430,1,1090,1
13430,1,43469,1
13430,1,15929,1
13430,1,572,1
13452,1,545,1
13452,1,994,1
13452,1,17315,1
13452,1,662,1
13452,1,23590,1
13452,1,558,1
13452,1,24720,1
13452,1,28849,1
13452,1,15702,1
13452,1,47228,1
13452,1,78398,1
13535,1,578,1
13535,1,573,1
13552,1,480,1
13552,1,20423,1
13552,1,886,1
13552,1,967,1
13552,1,360,1
13552,1,362,1
13552,1,2167,1
13552,1,1325,1
13552,1,15697,1
13552,1,23117,1
13552,1,241,1
13552,1,946,1
13552,1,52,1
13552,1,694,1
13552,1,921,1
13552,1,569,1
13552,1,669,1
13615,3,519,1
13615,3,2876,1
13615,3,295,1
13615,3,368,1
13615,3,1330,1
13615,3,115,1
13615,3,1014,1
13615,3,2967,1
13615,3,1820,1
13615,3,8189,1
13616,4,1017,1
13616,4,284,1
13616,4,286,1
13617,1,322,1
13617,1,1061,1
13617,1,2247,1
13617,1,15787,1
13617,1,369,1
13617,1,1110,1
13617,1,601,1
13617,1,73466,1
13617,1,701,1
13617,1,22238,1
13617,1,1317,1
13698,1,16160,1
13698,1,225,2
13698,1,194,1
13698,1,4,1
13698,1,5,1
13698,1,545,1
13698,1,1001,1
13698,1,1162,1
13698,1,733,1
13698,1,18126,1
13698,1,175,1
13698,1,15717,1
13698,1,572,1
13698,1,669,2
13698,1,543,1
13821,1,1318,1
13821,1,337,1
13821,1,168,1
13821,1,15849,1
13821,1,746,1
13821,1,523,1
13821,1,18701,1
13821,1,25264,1
13821,1,232,1
13821,1,1138,1
13821,1,820,1
13821,1,823,1
13821,1,21979,1
13843,1,420,1
13843,1,1446,1
13843,1,20007,1
13843,1,329,1
13843,1,18397,1
13843,1,332,1
13843,1,65486,1
13843,1,2063,1
13843,1,19410,1
13843,1,16052,1
13843,1,408,1
13843,1,1466,1
13843,1,73711,1
13843,1,15773,1
13914,1,707,1
13914,1,1924,1
13914,1,583,1
13914,1,1640,1
13914,1,1321,1
13914,1,715,1
13914,1,2764,1
13914,1,855,1
13914,1,29046,1
13914,1,345,1
13914,1,313,1
13914,1,699,1
13914,1,42460,1
13914,1,701,1
13914,1,4190,1
13914,1,1599,1
13970,2,2434,1
13970,2,2435,1
13970,2,8150,1
13970,2,28424,1
13970,2,78218,1
13970,2,34589,1
13970,2,1063,1
13970,2,18346,1
13970,2,103860,1
13970,2,103861,1
13970,2,101957,1
13970,2,83014,1
13970,2,83015,1
13970,2,83016,1
13970,2,969,1
13970,2,38609,1
13970,2,72914,1
13970,2,38611,1
13970,2,38612,1
13970,2,8149,1
13970,2,73686,1
13970,2,24804,1
13970,2,1894,1
13970,2,18152,1
13970,2,38610,1
13970,2,17909,1
13970,2,124,1
13970,2,15829,1
13971,1,1369,1
13971,1,347,1
13971,1,18181,1
13971,1,1779,1
13996,2,1034,1
13996,2,643,1
13996,2,701,1
13996,2,1499,1
13996,2,367,1
13997,1,4,1
13997,1,2118,1
13997,1,1168,1
13997,1,1076,1
13997,1,2713,1
13997,1,18490,1
14306,5,15746,2
14306,5,643,1
14306,5,79076,1
14306,5,133,1
14306,5,135,1
14306,5,827,1
14306,5,16906,1
14306,5,429,1
14306,5,366,1
14306,5,269,2
14306,5,1443,1
14306,5,30324,1
14306,5,824,1
14306,5,16098,1
14306,5,36226,1
14306,5,719,1
14306,5,4991,1
14307,6,35714,1
14307,6,5741,1
14307,6,2255,1
14307,6,3057,1
14307,6,8434,1
14307,6,53,1
14307,6,3999,1
14308,1,15907,1
14308,1,37,1
14308,1,57353,1
14308,1,367,2
14308,1,21531,1
14308,1,115,1
14308,1,564,1
14308,1,23765,1
14308,1,407,1
14308,1,933,1
14308,1,1203,1
14308,1,63,1
14334,2,264,1
14334,2,21889,1
14334,2,47365,1
14334,2,18118,1
14335,5,901,1
14335,5,2534,1
14335,5,967,1
14335,5,426,1
14335,5,843,1
14335,5,3247,1
14335,5,2005,1
14335,5,16262,1
14335,5,986,1
14335,5,827,1
14335,5,1277,1
14335,5,4478,1
14335,5,4703,1
14336,3,329,1
14336,3,9612,1
14336,3,22035,1
14336,3,2195,1
14336,3,213,1
14336,3,8221,1
14336,3,1534,1
14336,3,1567,1
14337,4,1201,1
14338,4,2273,1
14338,4,1347,1
14338,4,1924,1
14338,4,105,1
14338,4,1131,1
14338,4,1934,2
14338,4,53,1
14338,4,5243,1
14338,4,252,1
14338,4,4797,1
14339,1,459,1
14339,1,136,1
14339,1,17162,1
14339,1,1451,1
14339,1,17339,1
14339,1,213,1
14339,1,1786,1
14339,1,2037,1
14339,1,1653,1
14534,4,7624,1
14534,4,4517,1
14534,4,43411,1
14534,4,109,1
14534,4,143,1
14535,1,832,1
14535,1,194,1
14535,1,31656,1
14535,1,68619,1
14535,1,1965,1
14535,1,2125,1
14535,1,113,1
14535,1,62578,1
14535,1,918,1
14535,1,20537,1
14535,1,825,1
14535,1,44674,1
14535,1,16095,1
14631,5,1678,1
14632,1,43567,1
14632,1,361,1
14632,1,187,1
14632,1,1077,1
14632,1,16657,1
14710,2,545,1
14710,2,16614,1
14710,2,360,1
14710,2,1564,1
14710,2,2698,1
14710,2,428,1
14710,2,3856,1
14710,2,488,1
14710,2,3668,1
14710,2,1557,1
14710,2,21950,1
14710,2,1372,1
14710,2,1373,1
14710,2,16702,1
14711,1,21792,1
14711,1,705,1
14711,1,21217,1
14711,1,1001,1
14711,1,106,1
14711,1,107,1
14711,1,2252,1
14711,1,2158,1
14711,1,16760,2
14711,1,536,1
14711,1,17948,1
14711,1,362,1
14711,1,478,1
14783,4,42630,1
14783,4,104467,1
14783,4,7452,2
14783,4,34589,1
14783,4,95905,1
14783,4,95906,1
14783,4,42410,1
14783,4,84790,1
14783,4,34495,1
14783,4,42563,1
14783,4,1206,1
14783,4,3783,1
14783,4,3784,1
14783,4,65250,1
14783,4,1742,1
14783,4,84821,1
14783,4,8150,1
14783,4,217,1
14783,4,21346,1
14783,4,104433,1
14783,4,4339,1
14783,4,84728,1
14783,4,84729,1
14783,4,8149,1
14784,1,5651,1
14831,1,1601,1
14831,1,863,1
14831,1,900,1
14831,1,151,1
14871,2,2,1
14871,2,900,1
14871,2,21480,1
14871,2,1644,1
14871,2,386,1
14871,2,1038,1
14871,2,371,1
14871,2,1924,1
14871,2,1276,1
14871,2,56414,1
14871,2,479,1
14872,3,165,1
14872,3,15878,1
14872,3,817,1
14872,3,136,1
14872,3,3145,1
14872,3,525,1
14872,3,302,1
14872,3,3439,1
14872,3,529,1
14872,3,916,1
14872,3,277,1
14872,3,2140,1
14873,4,376,1
14873,4,505,1
14873,4,477,1
14873,4,19982,1
14873,4,1613,1
14874,1,52035,1
14874,1,933,1
14874,1,16746,1
14874,1,973,1
14874,1,182,1
14874,1,567,1
14874,1,1018,1
14878,4,2440,1
14879,1,994,1
14879,1,1061,1
14879,1,15818,1
14879,1,17,1
14879,1,183,1
14879,1,475,1
14879,1,17404,1
14879,1,127,1
14882,2,2434,1
14882,2,2435,1
14882,2,8150,1
14882,2,28424,1
14882,2,78218,1
14882,2,34589,1
14882,2,1063,1
14882,2,18346,1
14882,2,103860,1
14882,2,103861,1
14882,2,101957,1
14882,2,83014,1
14882,2,83015,1
14882,2,83016,1
14882,2,969,1
14882,2,38609,1
14882,2,72914,1
14882,2,38611,1
14882,2,38612,1
14882,2,8149,1
14882,2,73686,1
14882,2,24804,1
14882,2,1894,1
14882,2,18152,1
14882,2,38610,1
14882,2,17909,1
14882,2,124,1
14882,2,15829,1
14883,5,6048,1
14883,5,7009,1
14883,5,41532,1
14883,5,5,1
14884,5,6048,1
14884,5,7009,1
14884,5,41532,1
14884,5,5,1
14885,1,707,1
14885,1,516,1
14885,1,1918,1
14885,1,679,1
14885,1,16200,1
14885,1,362,1
14885,1,1483,1
14885,1,877,1
14885,1,590,1
14885,1,963,1
14885,1,1198,1
14885,1,16127,1
14885,1,4666,1
14885,1,699,1
14885,1,957,1
14885,1,318,1
14885,1,63,1
14938,2,72,1
14938,2,392,1
14938,2,24101,1
14938,2,3246,1
14938,2,16696,1
14939,2,3422,1
14940,2,2846,1
